"Duration"
1.094086317
1.068060258
1.055787665
1.061944931
1.295053235
1.056722052
1.058907204
1.085261748
1.070667730
2.898707978
1.231281938
1.607584946
2.842612059
1.143940792
1.028092278
1.143946915
1.089746197
1.422234197
1.071882498
.869764630
1.081094740
1.992035339
1.087698328
1.118433810
1.221554602
1.127621917
1.697857538
.910842674
1.082217615
1.080443073
1.080364694
1.205564547
1.124439864
1.067499603
1.119619554
1.076405863
1.096030605
1.107396765
2.054155590
1.161021362
1.082628904
1.090869248
1.069515172
1.153219930
1.327392621
1.123210542
1.130879328
1.162393752
1.156195561
1.157574131
1.159629279
1.101702833
1.105240097
1.075016408
1.373847980
1.103687093
1.155407551
1.650495899
1.935352004
1.759129593
1.676080580
1.485426527
1.434493547
1.462575625
1.415812288
1.374121518
1.396634512
1.343299562
1.133566654
1.283407709
1.322617385
1.062897609
2.100804805
1.342842859
1.380096954
1.086695568
1.246267986
1.207793429
1.199909184
1.231146080
1.243363788
1.004292503
.973555883
1.404411776
1.195407055
1.207359074
2.197499234
1.167518756
1.139529381
1.156789074
1.209991384
1.233545595
1.183996320
1.262878632
1.305968325
1.221707637
1.170832202
1.214158350
1.157651843
1.304990351
1.206271879
1.114271046
1.283019663
1.263941060
1.088090838
1.119332311
3.314077062
1.170934032
1.103055016
1.075109788
2.076258572
1.071087873
1.133898184
1.090277372
2.545776667
1.160461359
1.130698332
1.121875796
1.121356594
1.079656092
1.221487408
1.094272589
1.083582976
1.123817828
1.120233286
1.102109977
1.229354330
1.156311967
1.151476153
1.072386340
4.086815933
1.015251409
1.032920977
1.004241709
.998486768
1.013754757
1.009770487
1.005123221
.837793396
1.005710049
1.016410137
1.014559584
1.012687258
1.010825176
1.002272481
1.008248537
1.115239951
1.005846867
1.015175023
1.112134781
1.011070837
.826816372
.833624299
1.851374593
1.052982387
1.011366278
.999088953
1.244741906
1.381278372
1.024986776
1.088117334
1.029771228
1.008560583
1.200048533
1.029318572
1.101992755
1.292136984
1.172156914
1.167325238
1.093465688
1.370588527
1.304765245
1.093898132
1.204169691
1.296596714
1.079577044
1.154941857
1.107647831
1.750891822
1.033255814
1.037816783
1.065274619
1.028404345
1.024792441
1.048220340
1.040134651
1.087826823
1.185373962
1.035322798
1.118774126
1.011062090
.915519230
1.114255777
1.018957494
1.097203636
1.111758786
1.012092559
1.047188333
1.075227379
1.027437897
1.077100238
1.168267587
1.085174085
1.047152310
1.262484278
1.236684169
1.041933846
1.097138230
1.100728963
1.048871213
1.012850687
1.009248508
1.115777981
1.090944249
1.018009813
1.066951254
1.108244877
1.024526030
1.021231076
1.030413151
1.409463107
1.375548682
1.458366498
2.239859952
2.064398386
1.620715216
.924561649
1.457593642
1.126229075
1.378509480
1.171611301
1.078632914
1.066730955
1.063709890
1.021501180
1.043473025
1.402822933
1.033179940
1.235151416
1.050238096
1.094324041
1.217653592
1.147976279
1.119076906
1.052672243
1.033330571
1.053618741
1.016294372
1.019282974
1.016730265
1.030550571
1.234782066
1.013395923
1.026215003
1.039067099
1.019005154
1.120482507
1.055776498
1.112549924
1.167166943
.832346057
1.089088641
1.028834168
1.433065927
1.067216506
1.059876146
1.096902074
1.015872702
1.010776798
1.615669050
1.010056663
1.234157706
1.220345662
1.108006086
1.087989035
1.154476734
1.517480244
1.345832726
1.025862815
1.031738855
1.023583961
1.024832498
1.165269697
1.033807358
1.146142906
1.066680483
1.094061124
1.030679233
1.126648153
1.117501435
1.202670273
1.187953508
1.020295972
1.409985801
1.386290610
1.207570689
1.223376879
1.058483077
1.021662121
1.423150984
1.029741956
1.017127224
1.197343956
1.340175939
1.047294413
1.016573360
1.488265903
1.031334348
1.010810722
1.027372118
1.025992161
1.014513321
1.154825620
1.031245143
1.018607978
1.021997431
1.486995443
1.278203128
1.010755126
1.014731986
1.016712659
1.039731219
1.013637609
1.137508401
2.931143086
1.053210695
1.023666281
1.007207586
1.014201719
1.021287510
1.012039646
1.075400268
1.023078014
1.008422553
1.010366511
1.015846817
1.036286846
1.004633761
1.021685616
1.013894395
1.018302369
1.016786071
.934763365
1.091856512
1.023050422
2.640476359
1.087946107
2.530996542
2.388006423
1.169286885
1.010383870
1.095162481
1.106135092
1.076137083
1.103611038
.730058821
1.041423556
1.012488170
1.068345016
1.028583121
1.051061013
1.066152828
1.112948606
1.093311801
1.077230301
1.008120237
.779482532
1.029886321
1.071924418
1.185249111
1.049045470
1.857488323
1.081847341
1.265184072
1.365098867
2.043654031
1.112753960
2.418705816
1.682063716
1.170795006
1.359629825
1.064575451
1.279689877
1.088771690
1.104681783
1.647484239
1.154677110
1.125805234
1.599729004
2.849684294
1.047552388
1.037415569
1.067615253
1.045497658
1.041700224
1.046171863
1.053639957
1.041137090
1.027038238
1.982575268
1.040072945
1.166056060
1.058369338
1.123203810
1.474729492
1.068734288
1.042533853
1.986591727
1.068979499
1.867230302
1.018492442
1.251140582
.994693032
1.016186916
1.079298771
1.800382795
1.015786362
.834782014
1.003699168
.999332337
1.018588803
1.013007514
1.011261459
1.014546094
1.318795898
1.028639837
1.017170831
1.007853429
1.017519415
1.010270762
1.852997087
2.037945603
1.013957627
1.016335112
1.012636967
1.023039641
1.029848539
1.024666815
1.014997240
2.028335655
1.001921404
1.010477940
1.947850172
1.008022422
1.018488722
1.682481268
1.006625500
1.014539983
1.014455845
1.502996725
1.010865242
1.014099197
2.095388752
1.135332904
3.065037591
1.028158440
1.020607273
2.026901376
1.253779039
1.019841162
2.219019131
1.022180499
1.011596678
1.919152324
1.020488400
1.021254943
.984062466
1.260210885
1.002257899
1.229279650
1.003187097
1.615936288
1.019315067
.999905199
3.345370630
1.053479890
1.018825524
.983933061
1.263282118
1.589575256
.998239367
1.036840700
1.263755926
1.010892067
.704328601
1.016736685
1.023511596
1.018155583
.827095790
2.763815008
1.596422785
1.011107710
1.011069508
1.022220153
2.841261043
1.466855321
3.034658105
2.325962966
1.041935229
1.918629937
1.085804609
2.572345804
1.106199743
2.837783387
1.178378084
1.169976393
1.038854894
1.051896599
1.066260730
1.187032227
1.045117996
1.051233760
1.416736928
1.081654345
1.067583265
1.074764072
1.037469089
1.030493390
1.079441993
1.103401692
1.363722338
1.146610799
2.335814752
1.088534930
1.109190039
1.139472305
3.483494659
1.042557500
1.017935236
1.009671943
1.013466889
1.033500053
1.046384366
1.031297591
1.144314561
1.237617382
1.274019078
1.408122258
.968824513
1.090948044
1.067488954
2.445330405
1.083593324
1.162491450
1.104864997
1.153184695
1.408246381
1.092702712
.757325005
1.700937559
2.624485957
1.111965492
1.133371608
1.068065249
1.100439176
1.136997684
1.159586152
1.018419847
1.132509777
1.121340498
1.006911121
1.051648763
1.028279332
1.049614555
1.059530200
1.212521504
1.092869758
1.184516254
1.033688321
1.014143217
1.011063087
1.028896182
1.040228244
1.812678737
1.170988577
1.025296381
1.966580580
1.081320101
1.031082165
1.119631353
1.500628421
1.473937290
1.319508691
1.480936412
1.579545523
1.094899564
1.598736062
.888444356
2.120078712
1.025152340
1.032730902
1.147769078
1.075618183
1.034252803
2.167051442
1.659023655
1.060869489
1.102531808
2.888655715
1.032828399
1.134592465
1.069921227
1.044533854
1.024994046
1.054671014
1.040792998
1.251366842
1.438047596
1.113971739
1.178431145
1.127450045
1.205704570
1.778745141
1.076284895
1.096600847
1.709024193
1.191712106
1.122649957
1.167146321
1.110491770
1.822246413
2.162557034
1.176307451
1.115123996
1.118029016
1.612803079
1.158376389
1.239230271
1.135429603
.773784803
1.174828209
1.169727882
2.426931126
1.182188304
2.350229998
1.123626855
1.126925140
1.181657560
1.125426708
1.093557816
1.094437218
1.074980787
1.082884902
1.145244667
1.075804119
3.309201268
1.168169138
1.211142002
1.843617008
1.385221374
2.097217973
1.102674146
1.162010428
.759403732
1.057023437
1.142525064
1.046220023
2.391068394
1.293632388
1.124304270
1.166962732
1.058833262
1.086904612
1.176438607
1.137761819
1.108057050
1.098497784
1.065110191
1.149935739
1.046775659
1.139005911
1.088456036
1.079409627
1.427218793
1.094180172
1.068273701
1.049012942
1.131528236
1.059765579
1.234832960
1.074161497
1.061313985
1.096960511
1.044941146
1.131165662
1.086724250
1.249968630
1.170008935
2.248842496
2.390930536
1.056978016
1.149036594
1.123301494
1.125595037
1.620561745
1.640251222
1.070651053
4.486283054
1.247702018
1.177172296
1.188663481
1.035132050
1.020039637
1.035391544
1.326505924
1.261238302
1.097856871
1.034085366
1.190247586
1.123340996
4.131377686
1.118768728
1.140366213
1.518463604
1.115352950
1.080258520
1.145444544
1.012839445
1.041927007
1.311831223
1.401916543
1.134528566
1.126636033
1.173831745
1.126777137
1.032893852
1.022822357
1.177148228
1.045294756
.721325811
1.013012066
1.167169001
1.011907086
1.108332722
1.205328413
1.133997073
1.265180706
1.492597513
1.314994718
1.035877216
1.005248140
1.843421362
1.054430019
1.063844653
1.138956940
1.119564025
1.122200524
.793959913
1.243249250
1.192229264
1.115004036
1.197041197
1.445616964
1.227626302
1.178244324
1.113071278
1.106338522
1.139840678
1.140172034
1.208397140
1.016679257
1.918718674
1.100797728
1.114030965
1.078627577
1.022184249
1.006542208
1.134490845
1.121785786
1.265000695
