"go_gc_duration_seconds_sum","go_gc_duration_seconds_count","go_memstats_alloc_bytes","go_memstats_sys_bytes","go_memstats_mallocs_total","go_memstats_frees_total"
0.337711749,5702.0,6300512.0,50099827.0,50111196.0,73335032.0
0.337907138,5708.0,6705696.0,50153649.0,50164732.0,73335032.0
0.338098482,5714.0,5909592.0,50208164.0,50217922.0,73335032.0
0.338307394,5720.0,4756664.0,50261313.0,50270558.0,73335032.0
0.338454958,5725.0,8476208.0,50308478.0,50324059.0,73335032.0
0.338671662,5731.0,8256696.0,50363296.0,50377926.0,73335032.0
0.339012448,5738.0,4239912.0,50420827.0,50429903.0,73335032.0
0.339219643,5743.0,8619392.0,50462466.0,50481744.0,73335032.0
0.339500018,5749.0,7444216.0,50517680.0,50533194.0,73335032.0
0.339844088,5755.0,6931704.0,50570155.0,50584022.0,73335032.0
0.340264438,5761.0,5659944.0,50624516.0,50635006.0,73335032.0
0.340484777,5766.0,8899536.0,50665650.0,50686462.0,73335032.0
0.340771419,5772.0,7187120.0,50723106.0,50738015.0,73335032.0
0.341373502,5778.0,7415160.0,50773129.0,50788968.0,73335032.0
0.342208485,5784.0,6848152.0,50826851.0,50841212.0,73335032.0
0.342906615,5790.0,6478040.0,50880582.0,50894116.0,73335032.0
0.343346747,5796.0,6419920.0,50933592.0,50946222.0,73335032.0
0.343910195,5802.0,6544656.0,50986620.0,50999941.0,73335032.0
0.3444695,5808.0,5812624.0,51040695.0,51051669.0,73335032.0
0.345126927,5814.0,5573400.0,51094186.0,51104533.0,73335032.0
0.345638867,5820.0,5502672.0,51148102.0,51158163.0,73335032.0
0.34593182,5825.0,5204976.0,51198183.0,51210045.0,73335032.0
0.34652403,5831.0,4679512.0,51252477.0,51262551.0,73335032.0
0.347236073,5837.0,5166504.0,51305236.0,51315635.0,73335032.0
0.347796285,5843.0,4181312.0,51360108.0,51369002.0,73335032.0
0.351180921,5848.0,8904648.0,51408869.0,51422708.0,73335032.0
0.351361459,5854.0,7626120.0,51463784.0,51476436.0,73335032.0
0.351844662,5860.0,8347200.0,51517374.0,51529479.0,73335032.0
0.352266328,5866.0,7798096.0,51571456.0,51583017.0,73335032.0
0.352463211,5872.0,7784568.0,51625549.0,51637345.0,73335032.0
0.352856965,5878.0,7774296.0,51678838.0,51691115.0,73335032.0
0.353054517,5884.0,5872768.0,51734453.0,51744339.0,73335032.0
0.353610694,5890.0,6181416.0,51787193.0,51798124.0,73335032.0
0.353888757,5896.0,5622952.0,51841898.0,51851748.0,73335032.0
0.354479333,5901.0,8266840.0,51889044.0,51904572.0,73335032.0
0.355110251,5907.0,8679232.0,51937757.0,51957598.0,73335032.0
0.355310207,5914.0,5235504.0,52003927.0,52013124.0,73335032.0
0.355665373,5920.0,6351184.0,52056248.0,52068640.0,73335032.0
0.355929451,5926.0,5513328.0,52110738.0,52120863.0,73335032.0
0.356552361,5932.0,5338016.0,52164264.0,52173670.0,73335032.0
0.357104166,5937.0,8555024.0,52206449.0,52225124.0,73335032.0
0.357543035,5943.0,8137688.0,52260242.0,52278200.0,73335032.0
0.357815629,5949.0,7936368.0,52313967.0,52331402.0,73335032.0
